"zip","city","brand","store_name","product_ean","product_desc","product_img","original_price","new_price","discount_dkk","discount_percent","stock","stock_unit","start_time","end_time","last_update"
"3450","Allerød","netto","Netto Allerød, Stationsvej","5713307900045","CHIAGRØD M/ MANGO THE PROTEIN KITCHEN","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/3fcd3253-5428-4a3b-b89d-ea7b19dbcb53",19.95,15,4.95,24.81,3,"each","2025-11-27T16:25:06.000Z","2025-11-29T22:59:59.000Z","2025-11-27T16:25:27.000Z"
"3450","Allerød","netto","Netto Allerød, Stationsvej","5713307002060","CURRY CHICKEN TPK","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/ef85532207f549b1f6478383a06b0b18",37.95,30,7.95,20.95,3,"each","2025-11-27T16:25:15.000Z","2025-11-29T22:59:59.000Z","2025-11-27T16:25:38.000Z"
"3450","Allerød","netto","Netto Allerød, Stationsvej","5712878226936","SKINKESCHNITZLE VELSMAG",NA,20,15,5,25,4,"each","2025-11-27T16:24:03.000Z","2025-11-29T22:59:59.000Z","2025-11-27T18:13:19.000Z"
"3450","Allerød","netto","Netto Allerød, Stationsvej","5704080955858","RØGET MEDISTER 3-STJERNET","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/62baa92d-41a6-49c0-96a1-c1c488fa8b04",19.05,10,9.05,47.51,7,"each","2025-11-27T09:01:04.000Z","2025-12-01T22:59:59.000Z","2025-11-27T16:28:02.000Z"
"3450","Allerød","netto","Netto Allerød, Stationsvej","5712873509881","PITA FULDKORN PREMIEUR","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/7341cb76-666d-4061-9404-5a7ccb76681e",23.56,14,9.56,40.58,45,"each","2025-11-21T07:05:09.000Z","2025-11-28T22:59:59.000Z","2025-11-27T16:28:02.000Z"
"3450","Allerød","netto","Netto Allerød, Stationsvej","7393145095714","CLASSIC BAGELS LIBA BRÖD","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/7b63f2dd797d9b7c05d805a70188f5c0",20.01,11,9.01,45.03,62,"each","2025-11-22T03:24:10.000Z","2025-11-28T22:59:59.000Z","2025-11-27T16:28:02.000Z"
"3450","Allerød","netto","Netto Allerød, Stationsvej","5712877469860","MINI RISKIKS MÆ FINTON'S",NA,10,5,5,50,42,"each","2025-11-24T11:17:54.000Z","2025-11-30T22:59:59.000Z","2025-11-27T16:43:00.000Z"
"3450","Allerød","netto","Netto Allerød, Stationsvej","5701205001582","DET GODE SOL RUGBRØD SCHULSTAD","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/9858b501-789c-4f4e-9889-281daf32df73",13.53,8,5.53,40.87,3,"each","2025-11-27T16:53:14.000Z","2025-11-29T22:59:59.000Z","2025-11-27T16:53:44.000Z"
"3450","Allerød","netto","Netto Allerød, Stationsvej","7311070014488","HÖNÖ BOHUSKAKA PÅGEN","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/ca4d096bf0964b2528e40434bda63aff",22,17,5,22.73,1,"each","2025-11-27T16:53:22.000Z","2025-11-29T22:59:59.000Z","2025-11-27T16:53:44.000Z"
"3450","Allerød","netto","Netto Allerød, Stationsvej","5711044949259","MÆLKESNIT 10-PK KINDER","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/image",36,21,15,41.67,1,"each","2025-11-27T07:11:35.000Z","2025-12-02T22:59:59.000Z","2025-11-27T17:28:10.000Z"
"3450","Allerød","netto","Netto Allerød, Stationsvej","5712876120144","BACH SCHINKE SMAGEN AF AARHUS","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/a9505a1dd47e7762dde568043c1a9183",19.08,11,8.08,42.35,3,"each","2025-11-27T09:04:20.000Z","2025-12-02T22:59:59.000Z","2025-11-27T17:28:10.000Z"
"3450","Allerød","netto","Netto Allerød, Stationsvej","5711953207822","SVENSØ SKÆREOST KLOVBORG","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/0209e945f7478fdea680192fc06be995",49,30,19,38.78,23,"each","2025-11-27T13:10:28.000Z","2025-11-30T22:59:59.000Z","2025-11-27T18:13:19.000Z"
"3450","Allerød","netto","Netto Allerød, Stationsvej","5712872040248","GRÆSK PITA BRØD PREMIEUR","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/65f9f955-4750-4b84-959a-b78db22d0c78",23.56,12,11.56,49.07,29,"each","2025-11-21T07:05:49.000Z","2025-11-28T22:59:59.000Z","2025-11-27T18:13:19.000Z"
"3450","Allerød","netto","Netto Allerød, Stationsvej","5712877952898","SKYR BLÅBÆR EGELYKKE","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/image",15.95,12,3.95,24.76,3,"each","2025-11-27T18:46:08.000Z","2025-11-29T22:59:59.000Z","2025-11-27T18:46:34.000Z"
"3450","Allerød","netto","Netto Allerød, Stationsvej","5712877953031","SKYR VANILJE EGELYKKE","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/image",15.95,10,5.95,37.3,12,"each","2025-11-27T18:46:43.000Z","2025-11-29T22:59:59.000Z","2025-11-27T18:47:05.000Z"
"3450","Allerød","netto","Netto Allerød, Stationsvej","5704000496515","SKINKESALAT K-SALAT","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/9b771cf33c8b1ffcba4722370e6c8c08",20.64,11,9.64,46.71,3,"each","2025-11-25T09:34:03.000Z","2025-11-28T22:59:59.000Z","2025-11-27T18:58:16.000Z"
"3450","Allerød","netto","Netto Allerød, Stationsvej","5707196306897","MARINERET SVINEFILET VELSMAG","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/74bc2587f0de19cb626627fba5b8932e",45.1,31,14.1,31.26,1,"each","2025-11-27T15:30:14.000Z","2025-11-28T22:59:59.000Z","2025-11-27T18:58:16.000Z"
"3450","Allerød","netto","Netto Allerød, Stationsvej","5701205008444","DET GODE SOL BOLLER SCHULSTAD","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/74743266-bc00-40c7-a2a6-bc876486cc9f",27.99,14,13.99,49.98,3,"each","2025-11-27T16:51:42.000Z","2025-11-29T22:59:59.000Z","2025-11-27T20:13:32.000Z"
"3450","Allerød","netto","Netto Allerød, Stationsvej","5410146964954","JORDBÆR ACTIMEL","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/00ee6651b79b1334e2d5ccf522a4d006",25,16,9,36,1,"each","2025-11-27T07:13:06.000Z","2025-12-01T22:59:59.000Z","2025-11-27T20:58:34.000Z"
"3450","Allerød","netto","Netto Allerød, Stationsvej","5701205001568","DET GODE SOL RUGBRØD SCHULSTAD","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/4101f2f30cbd52f825218a0e66a13753",25.99,13,12.99,49.98,2,"each","2025-11-26T16:02:07.000Z","2025-11-28T22:59:59.000Z","2025-11-27T20:58:34.000Z"
"3450","Allerød","netto","Netto Allerød, Stationsvej","5706902060825","CHILI BARRITOFL BARRIT","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/image",13,10,3,23.08,10,"each","2025-11-27T13:10:07.000Z","2025-11-30T22:59:59.000Z","2025-11-28T07:07:15.000Z"
"3400","Hillerød","bilka","Bilka Hillerød","250532","FLÆSK I SKIVER 2.6 KG","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/2e4d03d6-a685-45e6-8b73-a7676dbbaeda",189,99,90,47.62,1.004089,"kg","2025-11-27T10:37:25.000Z","2025-11-28T22:59:59.000Z","2025-11-27T10:47:52.000Z"
"3400","Hillerød","bilka","Bilka Hillerød","250924","GRILLMØRBRAD SLAGTEREN","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/0d6dc5f863fc4c03112d9b093c201ac9",135,50,85,62.96,1.001089,"kg","2025-11-27T06:37:09.000Z","2025-11-28T22:59:59.000Z","2025-11-27T10:02:48.000Z"
"3400","Hillerød","bilka","Bilka Hillerød","250932","GB URTEKYLLING","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/image",59.95,25.95,34,56.71,1.004089,"kg","2025-11-27T06:35:03.000Z","2025-11-28T22:59:59.000Z","2025-11-27T10:02:48.000Z"
"3400","Hillerød","bilka","Bilka Hillerød","250939","GB KØRVELNAKKEF.","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/6a18fa63-7eb9-4d6d-bb4a-339566692fcc",59,34.95,24.05,40.76,1.004089,"kg","2025-11-27T06:33:16.000Z","2025-11-28T22:59:59.000Z","2025-11-27T11:47:59.000Z"
"3400","Hillerød","bilka","Bilka Hillerød","251072","MØRBRAD M KAR. GODT BEGYNDT","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/4f4997e2637fb418c68ce5334c8e2c6b",89.95,53.95,36,40.02,1.004089,"kg","2025-11-27T06:35:18.000Z","2025-11-28T22:59:59.000Z","2025-11-27T10:17:44.000Z"
"3400","Hillerød","bilka","Bilka Hillerød","251075","MØRBRADGRYDE GODT BEGYNDT",NA,59.95,15,44.95,74.98,1.004089,"kg","2025-11-27T14:03:23.000Z","2025-11-28T22:59:59.000Z","2025-11-27T16:18:32.000Z"
"3400","Hillerød","bilka","Bilka Hillerød","251076","MØRBRADGRYDE GODT BEGYNDT","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/5b19a9b222a54a716f54ec8df68d73f2",59.95,29.95,30,50.04,1.004089,"kg","2025-11-27T06:34:49.000Z","2025-11-28T22:59:59.000Z","2025-11-27T11:02:56.000Z"
"3400","Hillerød","bilka","Bilka Hillerød","251423","SLAGTEREN KOTELETTER","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/4cb55926-cdfe-4656-aa13-be36717beb25",129,75,54,41.86,1.004089,"kg","2025-11-26T12:34:18.000Z","2025-11-28T22:59:59.000Z","2025-11-27T10:17:44.000Z"
"3400","Hillerød","bilka","Bilka Hillerød","251616","GRILL MARKED BETJENT DISK",NA,100,50.95,49.05,49.05,1.008189,"kg","2025-11-27T11:59:55.000Z","2025-11-29T22:59:59.000Z","2025-11-27T17:03:44.000Z"
"3400","Hillerød","bilka","Bilka Hillerød","252509","NAKKEKOTELETTER SLAGTERMESTER","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/e3497e56583bcb37b17db8e2606b1fbc",149,75,74,49.66,1.004089,"kg","2025-11-26T12:33:52.000Z","2025-11-28T22:59:59.000Z","2025-11-27T11:32:57.000Z"
"3400","Hillerød","bilka","Bilka Hillerød","252612","KYLLING M/ GRØNT/KAR","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/d21e55aeeb359c8c565c4ad2a4702d51",59.95,28.95,31,51.71,1.004089,"kg","2025-11-27T06:34:20.000Z","2025-11-28T22:59:59.000Z","2025-11-27T11:17:57.000Z"
"3400","Hillerød","bilka","Bilka Hillerød","252614","NAKKE M/ GRØNT/KAR","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/0c902979d75373b1d35fd3ae5559dcc8",59.95,15,44.95,74.98,1.005009,"kg","2025-11-27T14:03:45.000Z","2025-11-28T22:59:59.000Z","2025-11-27T15:18:30.000Z"
"3400","Hillerød","bilka","Bilka Hillerød","252889","MØRBRAD M/KAR. GODT BEGYNDT","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/65e6c2cd4a1d3b41ff16edba5eb86b6f",89.95,20,69.95,77.77,1.004089,"kg","2025-11-27T14:02:50.000Z","2025-11-28T22:59:59.000Z","2025-11-27T14:48:22.000Z"
"3400","Hillerød","bilka","Bilka Hillerød","256962","CHIMMICHURRI KOTELET","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/606bb1d326c7e2690c3a457bb6ce93b7",59.95,34.95,25,41.7,1.004089,"kg","2025-11-27T06:34:56.000Z","2025-11-28T22:59:59.000Z","2025-11-27T10:17:44.000Z"
"3400","Hillerød","bilka","Bilka Hillerød","257557","GRILLMARKED",NA,39,15,24,61.54,1.004367,"kg","2025-11-27T11:59:27.000Z","2025-11-29T22:59:59.000Z","2025-11-27T17:48:48.000Z"
"3400","Hillerød","bilka","Bilka Hillerød","257559","GRILLMARKED",NA,100,50,50,50,1.005733,"kg","2025-11-27T12:00:21.000Z","2025-11-28T22:59:59.000Z","2025-11-27T12:01:03.000Z"
"3400","Hillerød","bilka","Bilka Hillerød","257961","MØRBRAD M. GRATIN GODT BEGYNDT","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/3b702d8d62ad586fa60e786af1aeeb34",89.95,53.95,36,40.02,1.004089,"kg","2025-11-27T06:35:26.000Z","2025-11-28T22:59:59.000Z","2025-11-27T11:02:56.000Z"
"3400","Hillerød","bilka","Bilka Hillerød","4006616000058","PUMPERNICKEL PRÜNTE","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/b258b025d86523a960ca43f588fb0b94",14.98,8.95,6.03,40.25,50,"each","2025-11-06T07:54:18.000Z","2025-11-28T22:59:59.000Z","2025-11-27T10:02:48.000Z"
"3400","Hillerød","bilka","Bilka Hillerød","5712871209196","MINI MOZZARELLA FELLINO","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/8e95eb85-9420-4305-86ea-9afc155f624d",16.63,8.95,7.68,46.18,21,"each","2025-11-24T16:36:36.000Z","2025-11-28T22:59:59.000Z","2025-11-27T10:32:44.000Z"
"3400","Hillerød","bilka","Bilka Hillerød","5714881000015","OYSTER DELLE FOOD DESIGN","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/719ecd84-5970-420c-bc19-57dca4212265",31.95,18.95,13,40.69,1,"each","2025-11-26T18:26:11.000Z","2025-12-01T22:59:59.000Z","2025-11-27T10:32:44.000Z"
"3400","Hillerød","bilka","Bilka Hillerød","5712875128646","HUMMUS HVIDLØG SALLING","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/7e386c13-7c1d-4f8b-bc9b-7cea6d502695",24.06,12.95,11.11,46.18,3,"each","2025-11-26T19:34:55.000Z","2025-12-02T22:59:59.000Z","2025-11-27T10:47:52.000Z"
"3400","Hillerød","bilka","Bilka Hillerød","5704000500564","ITALIENSK SALAT GRAASTEN","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/6125eae73c4bd1cebd9bae8a5ebc2853",22.71,10.95,11.76,51.78,9,"each","2025-11-26T19:54:30.000Z","2025-12-05T22:59:59.000Z","2025-11-27T12:48:04.000Z"
"3400","Hillerød","bilka","Bilka Hillerød","5704080960241","KYL.BRYST 1H 3 STJERNET","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/f96325c57aaa82a28f2e1d49809f5f0d",19.09,6.95,12.14,63.59,3,"each","2025-11-26T18:23:06.000Z","2025-12-01T22:59:59.000Z","2025-11-27T13:33:14.000Z"
"3400","Hillerød","bilka","Bilka Hillerød","5712874374297","BRUNCHPØLSER GØL","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/eae0a507d241c26ae084c67fbc9d4c69",50.1,25.95,24.15,48.2,18,"each","2025-11-26T17:53:52.000Z","2025-12-01T22:59:59.000Z","2025-11-27T13:33:14.000Z"
"3400","Hillerød","bilka","Bilka Hillerød","5902973788129","GULE PEPPERDEW SALLING","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/a69b2ef88757ce613e7c7042cf07e01a",24.06,13.95,10.11,42.02,12,"each","2025-11-26T17:45:22.000Z","2025-12-01T22:59:59.000Z","2025-11-27T13:48:18.000Z"
"3400","Hillerød","bilka","Bilka Hillerød","7350090456335","SYLTEDE RØDLØG SUPER KRÆS","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/a3ece9ab309508d9e57533dfbe581e95",25.04,15.95,9.09,36.3,5,"each","2025-11-26T16:22:06.000Z","2025-12-01T22:59:59.000Z","2025-11-27T14:33:18.000Z"
"3400","Hillerød","bilka","Bilka Hillerød","5712877468016","GYROS NÆMT",NA,39.95,5,34.95,87.48,1,"each","2025-11-27T11:56:25.000Z","2025-12-25T22:59:59.000Z","2025-11-27T14:48:22.000Z"
"3400","Hillerød","bilka","Bilka Hillerød","5745000625215","ICED ESPRESSO BOLD","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/bc24cbf87d8c60a4a0251150ec6212cf",16.95,10,6.95,41,123,"each","2025-11-27T12:38:38.000Z","2025-12-07T22:59:59.000Z","2025-11-27T14:48:22.000Z"
"3400","Hillerød","bilka","Bilka Hillerød","5711953207822","SVENSØ SKÆREOST KLOVBORG","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/0209e945f7478fdea680192fc06be995",59.95,35,24.95,41.62,2,"each","2025-11-27T09:47:53.000Z","2025-12-23T22:59:59.000Z","2025-11-27T15:18:30.000Z"
"3400","Hillerød","bilka","Bilka Hillerød","8002710335283","BURRATA TRØFFEL ZANETTI","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/bad30d940baab016030f1ab696bcce1e",28.95,16.95,12,41.45,1,"each","2025-11-26T18:36:25.000Z","2025-12-01T22:59:59.000Z","2025-11-27T15:18:30.000Z"
"3400","Hillerød","bilka","Bilka Hillerød","5701977002497","CREAMY ICE TEA NATURLI'","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/a5f2224c8760712c1039c2128fff74df",17.95,8.95,9,50.14,64,"each","2025-11-17T08:34:41.000Z","2025-11-30T22:59:59.000Z","2025-11-27T16:03:32.000Z"
"3400","Hillerød","bilka","Bilka Hillerød","5712877932272","HUMMUS ÆRTER SALLING","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/image",24.14,11.95,12.19,50.5,2,"each","2025-11-26T19:36:31.000Z","2025-12-01T22:59:59.000Z","2025-11-27T16:33:41.000Z"
"3400","Hillerød","bilka","Bilka Hillerød","5707196374759"," FLÆSK I SKIVER 850G ANTONIUS","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/3e1d0227412ac33d2a58d3d2b2c5aa37",99,41.95,57.05,57.63,2,"each","2025-11-27T14:06:43.000Z","2025-11-29T22:59:59.000Z","2025-11-27T17:18:45.000Z"
"3400","Hillerød","bilka","Bilka Hillerød","5745000625710","PUMPKIN LATTÉ BOLD","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/7e58061d0d5683a8b25870544678d8b6",16.95,10,6.95,41,82,"each","2025-11-27T12:38:09.000Z","2025-12-07T22:59:59.000Z","2025-11-27T17:18:45.000Z"
"3400","Hillerød","bilka","Bilka Hillerød","5701852261414","ØKO HVIDLØGSMØR NATURMÆLK","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/a6a2d66e-ed59-4175-9968-849bac092e96",31.95,12.95,19,59.47,18,"each","2025-11-25T17:50:18.000Z","2025-12-03T22:59:59.000Z","2025-11-27T17:33:47.000Z"
"3400","Hillerød","bilka","Bilka Hillerød","5745000625734","PISTACHIO LATTÉ BOLD","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/f7896471d55fe99823ae4b07235826a2",16.95,10,6.95,41,66,"each","2025-11-27T12:38:25.000Z","2025-12-07T22:59:59.000Z","2025-11-27T17:48:48.000Z"
"3400","Hillerød","bilka","Bilka Hillerød","5701239525658","SLAGTERENS GOURMETSAUCE","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/57bcabf32e2a16372d6d60967c0108f1",29.95,10,19.95,66.61,23,"each","2025-11-24T06:55:29.000Z","2025-12-01T22:59:59.000Z","2025-11-27T18:03:47.000Z"
"3400","Hillerød","bilka","Bilka Hillerød","5701239536074","SLAGTERENS GRILL SAUCE",NA,29.95,10,19.95,66.61,8,"each","2025-11-24T06:55:56.000Z","2025-12-01T22:59:59.000Z","2025-11-27T18:18:54.000Z"
"3400","Hillerød","bilka","Bilka Hillerød","5711953050299","VANILJESAUCE KAROLINES K.","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/99990d94-5bf1-484a-9f76-8cc26bc48b54",17.09,10,7.09,41.49,181,"each","2025-11-25T11:35:58.000Z","2025-12-18T22:59:59.000Z","2025-11-27T19:03:51.000Z"
"3400","Hillerød","bilka","Bilka Hillerød","5712877799837","CACIO E PEPE SALLING PRIN","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/image",26.06,7.95,18.11,69.49,3,"each","2025-11-25T11:06:55.000Z","2025-12-06T22:59:59.000Z","2025-11-27T20:04:03.000Z"
"3400","Hillerød","bilka","Bilka Hillerød","5712878002097","FRIKADELLER SALLING","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/image",14.06,7.95,6.11,43.46,1,"each","2025-11-28T02:39:02.000Z","2025-11-29T22:59:59.000Z","2025-11-28T02:39:25.000Z"
"3400","Hillerød","bilka","Bilka Hillerød","5711953204500","SVENSØ 45+ KLOVBORG","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/42c121e0d25f31668c9ef6005689c9c9",25.08,15,10.08,40.19,81,"each","2025-11-21T06:38:10.000Z","2025-11-30T22:59:59.000Z","2025-11-28T07:10:23.000Z"
"3400","Hillerød","bilka","Bilka Hillerød","5711953204548","VESTBO 45+ KLOVBORG","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/0f21754e83584688e2703cb9530ced5b",25.08,15,10.08,40.19,67,"each","2025-11-21T06:37:50.000Z","2025-11-30T22:59:59.000Z","2025-11-28T07:10:23.000Z"
"3400","Hillerød","foetex","føtex Hillerød","250500","SLAGTERMESTEREN RIBBENSTEG","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/3214b7eb-3e35-4e1d-9367-a06df22ee774",69,27,42,60.87,0.153036,"kg","2025-11-27T08:01:00.000Z","2025-11-28T22:59:59.000Z","2025-11-27T11:44:12.000Z"
"3400","Hillerød","foetex","føtex Hillerød","250513","GRIS 9-15% HAKKEKØD","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/96513caf-4cc4-493a-bdb8-eef4af758b4f",40,20,20,50,0.153036,"kg","2025-11-27T19:01:58.000Z","2025-11-28T22:59:59.000Z","2025-11-27T19:30:09.000Z"
